측정일시,측정소명,초미세먼지(㎍/㎥),오존(ppm)
202003060700 ,금천구,22,0.002
202003060700 ,동작구,26,0.003
202003060700 ,양천구,26,0.001
202003060700 ,강서구,24,0.003
202003060700 ,서초구,20,0.006
202003060700 ,강남구,22,0.002
202003060700 ,강동구,27,0.002
202003060700 ,송파구,21,0.002
202003060600 ,용산구,19,0.001
202003060600 ,종로구,23,0.002
202003060600 ,중구,23,0.002
202003060600 ,은평구,16,0.004
202003060600 ,마포구,20,0.002
202003060600 ,서대문구,0,0
202003060600 ,성북구,21,0.002
202003060600 ,광진구,22,0.001
202003060600 ,동대문구,20,0.002
202003060600 ,중랑구,21,0.002
202003060600 ,성동구,20,0.002
202003060600 ,노원구,26,0.002
202003060600 ,도봉구,18,0.012
202003060600 ,강북구,21,0.005
202003060600 ,구로구,25,0.006
202003060600 ,금천구,18,0.002
202003060600 ,관악구,16,0.002
202003060600 ,양천구,25,0.002
202003060600 ,강서구,22,0.006
202003060600 ,동작구,23,0.004
202003060600 ,영등포구,19,0.002
202003060600 ,강남구,18,0.002
202003060600 ,송파구,21,0.002
202003060600 ,서초구,24,0.009
202003060600 ,강동구,27,0.002
202003060500 ,종로구,24,0.002
202003060500 ,중구,25,0.002
202003060500 ,용산구,18,0.001
202003060500 ,서대문구,0,0
202003060500 ,마포구,21,0.003
202003060500 ,은평구,14,0.012
202003060500 ,강북구,21,0.009
202003060500 ,성동구,20,0.002
202003060500 ,중랑구,21,0.002
202003060500 ,노원구,26,0.002
202003060500 ,성북구,20,0.003
202003060500 ,광진구,23,0.001
202003060500 ,도봉구,19,0.01
202003060500 ,동대문구,20,0.002
202003060500 ,관악구,16,0.003
202003060500 ,동작구,22,0.012
202003060500 ,양천구,23,0.004
202003060500 ,구로구,18,0.008
202003060500 ,금천구,19,0.004
202003060500 ,강서구,22,0.003
202003060500 ,영등포구,22,0.006
202003060500 ,송파구,21,0.002
202003060500 ,강동구,30,0.002
202003060500 ,서초구,22,0.015
202003060500 ,강남구,18,0.003
202003060400 ,중구,23,0.002
202003060400 ,용산구,17,0.003
202003060400 ,종로구,19,0.002
202003060400 ,서대문구,0,0
202003060400 ,은평구,15,0.004
202003060400 ,마포구,19,0.003
202003060400 ,도봉구,20,0.002
202003060400 ,성동구,18,0.002
202003060400 ,광진구,22,0.001
202003060400 ,강북구,18,0.013
202003060400 ,성북구,17,0.002
202003060400 ,동대문구,19,0.002
202003060400 ,중랑구,20,0.004
202003060400 ,노원구,25,0.002
202003060400 ,양천구,27,0.002
202003060400 ,영등포구,20,0.01
202003060400 ,관악구,15,0.003
202003060400 ,금천구,17,0.004
202003060400 ,강서구,22,0.002
202003060400 ,구로구,26,0.015
202003060400 ,동작구,20,0.009
202003060400 ,서초구,21,0.012
202003060400 ,강동구,28,0.002
202003060400 ,송파구,18,0.002
202003060400 ,강남구,16,0.005
202003060300 ,중구,19,0.002
202003060300 ,용산구,12,0.006
202003060300 ,종로구,18,0.004
202003060300 ,서대문구,0,0
202003060300 ,은평구,12,0.003
202003060300 ,마포구,20,0.003
202003060300 ,도봉구,18,0.004
202003060300 ,광진구,16,0.001
202003060300 ,동대문구,15,0.002
202003060300 ,강북구,19,0.014
202003060300 ,성북구,12,0.002
202003060300 ,성동구,20,0.006
202003060300 ,노원구,26,0.003
202003060300 ,중랑구,22,0.003
202003060300 ,구로구,22,0.01
202003060300 ,강서구,25,0.006
202003060300 ,영등포구,22,0.015
202003060300 ,관악구,17,0.008
202003060300 ,금천구,21,0.004
202003060300 ,양천구,25,0.008
202003060300 ,동작구,20,0.007
202003060300 ,강남구,18,0.017
202003060300 ,송파구,21,0.002
202003060300 ,서초구,17,0
202003060300 ,강동구,30,0.002
202003060200 ,중구,18,0.003
202003060200 ,종로구,18,0.003
202003060200 ,용산구,15,0.007
202003060200 ,은평구,15,0.005
202003060200 ,마포구,16,0.006
202003060200 ,서대문구,0,0
202003060200 ,노원구,23,0.008
202003060200 ,성동구,16,0.012
202003060200 ,도봉구,16,0.005
202003060200 ,동대문구,13,0.007
202003060200 ,강북구,16,0.015
202003060200 ,성북구,12,0.004
202003060200 ,중랑구,16,0.007
202003060200 ,광진구,14,0.006
202003060200 ,관악구,14,0.012
202003060200 ,강서구,23,0.013
202003060200 ,영등포구,19,0.011
202003060200 ,동작구,21,0.008
202003060200 ,양천구,23,0.014
202003060200 ,금천구,20,0.002
202003060200 ,구로구,18,0.013
202003060200 ,강동구,21,0.004
202003060200 ,송파구,19,0.002
202003060200 ,강남구,17,0.017
202003060200 ,서초구,17,0
202003060100 ,종로구,18,0.006
202003060100 ,용산구,16,0.009
202003060100 ,중구,16,0.009
202003060100 ,은평구,18,0.004
202003060100 ,마포구,13,0.009
202003060100 ,서대문구,0,0
202003060100 ,노원구,23,0.005
202003060100 ,동대문구,15,0.006
202003060100 ,도봉구,18,0.003
202003060100 ,중랑구,18,0.012
202003060100 ,성동구,17,0.02
202003060100 ,광진구,18,0.013
202003060100 ,성북구,17,0.004
202003060100 ,강북구,18,0.018
202003060100 ,금천구,19,0.008
202003060100 ,양천구,19,0.01
202003060100 ,강서구,19,0.006
202003060100 ,동작구,21,0.008
202003060100 ,영등포구,18,0.008
202003060100 ,관악구,15,0.016
202003060100 ,구로구,24,0.014
202003060100 ,송파구,20,0.005
202003060100 ,강동구,23,0.004
202003060100 ,서초구,17,0
202003060100 ,강남구,17,0.024
202003060000 ,중구,18,0.012
202003060000 ,용산구,16,0.006
202003060000 ,종로구,18,0.005
202003060000 ,은평구,13,0.008
202003060000 ,마포구,12,0.012
202003060000 ,서대문구,0,0
202003060000 ,강북구,16,0.017
202003060000 ,노원구,22,0.005
202003060000 ,성북구,18,0.012
202003060000 ,광진구,14,0.016
202003060000 ,중랑구,19,0.005
202003060000 ,도봉구,12,0.014
202003060000 ,동대문구,14,0.007
202003060000 ,성동구,16,0.02
202003060000 ,동작구,17,0.021
202003060000 ,강서구,17,0.006
202003060000 ,영등포구,16,0.014
202003060000 ,금천구,17,0.018
202003060000 ,구로구,18,0.016
202003060000 ,관악구,17,0.017
202003060000 ,양천구,18,0.012
202003060000 ,서초구,16,0.029
202003060000 ,강동구,20,0.016
202003060000 ,송파구,18,0.017
202003060000 ,강남구,15,0.031
202003052300 ,용산구,18,0.01
202003052300 ,종로구,20,0.007
202003052300 ,중구,22,0.009
202003052300 ,은평구,8,0.015
202003052300 ,서대문구,0,0
202003052300 ,마포구,12,0.011
202003052300 ,노원구,25,0.004
202003052300 ,성동구,18,0.014
202003052300 ,동대문구,14,0.009
202003052300 ,도봉구,14,0.024
202003052300 ,강북구,20,0.024
202003052300 ,광진구,14,0.011
202003052300 ,중랑구,19,0.007
202003052300 ,성북구,15,0.022
202003052300 ,영등포구,15,0.014
202003052300 ,관악구,16,0.016
202003052300 ,강서구,15,0.009
202003052300 ,양천구,15,0.01
202003052300 ,구로구,20,0.022
202003052300 ,금천구,19,0.017
202003052300 ,동작구,19,0.023
202003052300 ,강동구,23,0.013
202003052300 ,송파구,21,0.016
202003052300 ,강남구,18,0.024
202003052300 ,서초구,14,0.028
202003052200 ,중구,19,0.013
202003052200 ,용산구,20,0.011
202003052200 ,종로구,18,0.014
202003052200 ,서대문구,0,0
202003052200 ,마포구,14,0.011
202003052200 ,은평구,15,0.014
202003052200 ,성동구,20,0.012
202003052200 ,성북구,13,0.023
202003052200 ,중랑구,18,0.013
202003052200 ,도봉구,13,0.029
202003052200 ,동대문구,14,0.017
202003052200 ,광진구,21,0.012
202003052200 ,노원구,21,0.016
202003052200 ,강북구,18,0.024
202003052200 ,구로구,0,0.022
202003052200 ,관악구,17,0.017
202003052200 ,영등포구,16,0.017
202003052200 ,강서구,19,0.012
202003052200 ,양천구,17,0.014
202003052200 ,동작구,20,0.023
202003052200 ,금천구,20,0.014
202003052200 ,강동구,24,0.012
202003052200 ,강남구,20,0.019
202003052200 ,송파구,21,0.018
202003052200 ,서초구,17,0.024
202003052100 ,종로구,21,0.02
202003052100 ,중구,22,0.02
202003052100 ,용산구,19,0.011
202003052100 ,서대문구,0,0
202003052100 ,마포구,15,0.016
202003052100 ,은평구,13,0.033
202003052100 ,성북구,16,0.022
202003052100 ,중랑구,19,0.021
202003052100 ,성동구,19,0.014
202003052100 ,광진구,19,0.014
202003052100 ,동대문구,14,0.024
202003052100 ,노원구,24,0.026
202003052100 ,도봉구,14,0.035
202003052100 ,강북구,20,0.028
202003052100 ,금천구,24,0.019
202003052100 ,영등포구,20,0.019
202003052100 ,동작구,24,0.023
202003052100 ,구로구,18,0.026
202003052100 ,양천구,21,0.014
202003052100 ,강서구,19,0.021
202003052100 ,관악구,24,0.019
202003052100 ,강남구,22,0.019
202003052100 ,강동구,24,0.013
202003052100 ,송파구,22,0.018
202003052100 ,서초구,19,0.025
202003052000 ,중구,22,0.022
202003052000 ,용산구,18,0.02
202003052000 ,종로구,21,0.021
202003052000 ,마포구,16,0.022
202003052000 ,서대문구,0,0
202003052000 ,은평구,14,0.033
202003052000 ,노원구,24,0.024
202003052000 ,성북구,15,0.024
202003052000 ,강북구,21,0.029
202003052000 ,동대문구,16,0.026
202003052000 ,도봉구,15,0.034
202003052000 ,광진구,18,0.02
202003052000 ,중랑구,20,0.022
202003052000 ,성동구,19,0.021
202003052000 ,동작구,23,0.02
202003052000 ,금천구,23,0.024
202003052000 ,구로구,22,0.027
202003052000 ,영등포구,19,0.019
202003052000 ,양천구,18,0.019
202003052000 ,강서구,20,0.025
202003052000 ,관악구,25,0.019
202003052000 ,강동구,26,0.02
202003052000 ,서초구,21,0.026
202003052000 ,송파구,20,0.018
202003052000 ,강남구,21,0.019
202003051900 ,중구,23,0.028
202003051900 ,용산구,18,0.026
202003051900 ,종로구,26,0.023
202003051900 ,마포구,20,0.026
202003051900 ,서대문구,0,0
202003051900 ,은평구,18,0.034
202003051900 ,중랑구,22,0.026
202003051900 ,성북구,17,0.029
202003051900 ,광진구,17,0.026
202003051900 ,강북구,27,0.027
202003051900 ,도봉구,15,0.036
202003051900 ,노원구,29,0.029
202003051900 ,동대문구,18,0.029
202003051900 ,성동구,23,0.026
202003051900 ,양천구,19,0.025
202003051900 ,영등포구,20,0.025
202003051900 ,금천구,24,0.021
202003051900 ,관악구,28,0.023
202003051900 ,구로구,20,0.029
202003051900 ,강서구,21,0.03
202003051900 ,동작구,29,0.024
202003051900 ,강남구,26,0.032
202003051900 ,송파구,19,0.024
202003051900 ,서초구,18,0.035
202003051900 ,강동구,0,0.025
202003051800 ,용산구,23,0.034
202003051800 ,종로구,29,0.027
202003051800 ,중구,24,0.035
202003051800 ,서대문구,0,0
202003051800 ,마포구,20,0.03
202003051800 ,은평구,20,0.039
202003051800 ,성동구,23,0.035
202003051800 ,중랑구,23,0.03
202003051800 ,광진구,17,0.03
202003051800 ,성북구,17,0.033
202003051800 ,노원구,25,0.035
202003051800 ,동대문구,20,0.034
202003051800 ,강북구,25,0.036
202003051800 ,도봉구,17,0.044
202003051800 ,영등포구,21,0.034
202003051800 ,관악구,13,0.032
202003051800 ,동작구,0,0
202003051800 ,구로구,19,0.039
202003051800 ,강서구,20,0.037
202003051800 ,양천구,25,0.035
202003051800 ,금천구,23,0.031
202003051800 ,강남구,24,0.037
202003051800 ,강동구,20,0.027
202003051800 ,송파구,20,0.03
202003051800 ,서초구,22,0.042
202003051700 ,중구,28,0.037
202003051700 ,용산구,25,0.039
202003051700 ,종로구,35,0.03
202003051700 ,서대문구,0,0
202003051700 ,은평구,0,0.043
202003051700 ,마포구,23,0.034
202003051700 ,성북구,17,0.04
202003051700 ,광진구,20,0.033
202003051700 ,강북구,22,0.037
202003051700 ,중랑구,23,0.034
202003051700 ,노원구,25,0.037
202003051700 ,도봉구,15,0.046
202003051700 ,동대문구,23,0.037
202003051700 ,성동구,25,0.039
202003051700 ,금천구,25,0.036
202003051700 ,동작구,0,0
202003051700 ,양천구,27,0.041
202003051700 ,강서구,21,0.042
202003051700 ,구로구,23,0.045
202003051700 ,영등포구,26,0.037
202003051700 ,관악구,20,0.037
202003051700 ,서초구,21,0.046
202003051700 ,강동구,0,0
202003051700 ,강남구,24,0.042
202003051700 ,송파구,24,0.036
202003051600 ,종로구,25,0.031
202003051600 ,용산구,25,0.042
202003051600 ,중구,27,0.038
202003051600 ,서대문구,0,0
202003051600 ,은평구,0,0
202003051600 ,마포구,23,0.035
202003051600 ,성동구,23,0.042
202003051600 ,도봉구,17,0.045
202003051600 ,성북구,20,0.042
202003051600 ,광진구,19,0.035
202003051600 ,중랑구,22,0.036
202003051600 ,노원구,27,0.037
202003051600 ,동대문구,19,0.039
202003051600 ,강북구,25,0.037
202003051600 ,강서구,22,0.043
202003051600 ,구로구,24,0.047
202003051600 ,영등포구,24,0.04
202003051600 ,관악구,26,0.038
202003051600 ,금천구,26,0.034
202003051600 ,양천구,27,0.041
202003051600 ,동작구,28,0.032
202003051600 ,강동구,0,0
202003051600 ,서초구,22,0.047
202003051600 ,강남구,22,0.044
202003051600 ,송파구,23,0.036
202003051500 ,중구,28,0.04
202003051500 ,용산구,26,0.043
202003051500 ,종로구,25,0.032
202003051500 ,마포구,26,0.036
202003051500 ,서대문구,0,0
202003051500 ,은평구,0,0
202003051500 ,도봉구,18,0
202003051500 ,성동구,24,0.042
202003051500 ,동대문구,18,0.04
202003051500 ,노원구,30,0.035
202003051500 ,중랑구,23,0.033
202003051500 ,강북구,28,0.036
202003051500 ,광진구,18,0.034
202003051500 ,성북구,0,0.039
202003051500 ,구로구,25,0.045
202003051500 ,양천구,29,0.041
202003051500 ,영등포구,26,0.038
202003051500 ,동작구,26,0.032
202003051500 ,강서구,25,0.043
202003051500 ,금천구,23,0.036
202003051500 ,관악구,25,0.036
202003051500 ,서초구,19,0.047
202003051500 ,강동구,30,0.034
202003051500 ,송파구,22,0.036
202003051500 ,강남구,22,0.043
202003051400 ,용산구,25,0.039
202003051400 ,중구,31,0.036
202003051400 ,종로구,28,0.029
202003051400 ,마포구,20,0.035
202003051400 ,은평구,23,0.043
202003051400 ,서대문구,0,0
202003051400 ,강북구,28,0.033
202003051400 ,도봉구,22,0.041
202003051400 ,성북구,21,0.035
202003051400 ,노원구,27,0.032
202003051400 ,성동구,25,0.037
202003051400 ,동대문구,22,0.034
202003051400 ,중랑구,24,0.027
202003051400 ,광진구,19,0.03
202003051400 ,강서구,22,0.042
202003051400 ,동작구,24,0.032
202003051400 ,관악구,21,0.037
202003051400 ,양천구,25,0.038
202003051400 ,금천구,22,0.037
202003051400 ,구로구,21,0.045
202003051400 ,영등포구,21,0.037
202003051400 ,서초구,19,0.045
202003051400 ,강동구,30,0.031
202003051400 ,송파구,23,0.033
202003051400 ,강남구,22,0.039
202003051300 ,종로구,30,0.025
202003051300 ,용산구,27,0.035
202003051300 ,중구,31,0.032
202003051300 ,은평구,24,0.039
202003051300 ,서대문구,0,0
202003051300 ,마포구,23,0.034
202003051300 ,중랑구,26,0.028
202003051300 ,성북구,21,0.033
202003051300 ,도봉구,22,0.039
202003051300 ,강북구,29,0.032
202003051300 ,성동구,25,0.034
202003051300 ,노원구,29,0.03
202003051300 ,광진구,22,0.026
202003051300 ,동대문구,26,0.031
202003051300 ,금천구,27,0.035
202003051300 ,동작구,26,0.031
202003051300 ,관악구,23,0.034
202003051300 ,영등포구,21,0.034
202003051300 ,구로구,19,0.044
202003051300 ,강서구,23,0.04
202003051300 ,양천구,26,0.037
202003051300 ,강남구,21,0.036
202003051300 ,송파구,25,0.03
202003051300 ,강동구,33,0.029
202003051300 ,서초구,24,0.04
202003051200 ,용산구,30,0.032
202003051200 ,중구,33,0.027
202003051200 ,종로구,34,0.023
202003051200 ,서대문구,0,0
202003051200 ,은평구,25,0.034
202003051200 ,마포구,30,0.031
202003051200 ,성동구,29,0.029
202003051200 ,도봉구,25,0.037
202003051200 ,광진구,25,0.023
202003051200 ,강북구,28,0.032
202003051200 ,동대문구,24,0.028
202003051200 ,중랑구,28,0.026
202003051200 ,성북구,20,0.028
202003051200 ,노원구,28,0.028
202003051200 ,금천구,29,0.031
202003051200 ,영등포구,23,0.033
202003051200 ,구로구,21,0.04
202003051200 ,동작구,29,0.027
202003051200 ,강서구,22,0.038
202003051200 ,양천구,27,0.032
202003051200 ,관악구,23,0.031
202003051200 ,송파구,32,0.025
202003051200 ,강남구,24,0.031
202003051200 ,강동구,35,0.025
202003051200 ,서초구,21,0.035
202003051100 ,용산구,32,0.025
202003051100 ,중구,38,0.023
202003051100 ,종로구,37,0.023
202003051100 ,마포구,40,0.028
202003051100 ,서대문구,29,0.028
202003051100 ,은평구,25,0.031
202003051100 ,노원구,32,0.027
202003051100 ,광진구,30,0.025
202003051100 ,강북구,32,0.03
202003051100 ,성동구,30,0.024
202003051100 ,동대문구,24,0.03
202003051100 ,중랑구,29,0.025
202003051100 ,도봉구,25,0.037
202003051100 ,성북구,25,0.032
202003051100 ,영등포구,27,0.028
202003051100 ,강서구,21,0.035
202003051100 ,구로구,28,0.037
202003051100 ,양천구,31,0.029
202003051100 ,관악구,25,0.027
202003051100 ,금천구,34,0.028
202003051100 ,동작구,32,0.023
202003051100 ,서초구,27,0.03
202003051100 ,강남구,29,0.028
202003051100 ,강동구,32,0.027
202003051100 ,송파구,32,0.025
202003051000 ,용산구,31,0.025
202003051000 ,종로구,29,0.023
202003051000 ,중구,31,0.027
202003051000 ,마포구,37,0.021
202003051000 ,은평구,29,0.032
202003051000 ,서대문구,28,0.028
202003051000 ,성북구,25,0.031
202003051000 ,중랑구,28,0.026
202003051000 ,광진구,23,0.026
202003051000 ,노원구,28,0.027
202003051000 ,도봉구,26,0.037
202003051000 ,강북구,36,0.029
202003051000 ,성동구,29,0.026
202003051000 ,동대문구,21,0.031
202003051000 ,강서구,22,0.031
202003051000 ,구로구,24,0.031
202003051000 ,관악구,23,0.022
202003051000 ,영등포구,24,0.026
202003051000 ,금천구,30,0.024
202003051000 ,동작구,30,0.021
202003051000 ,양천구,28,0.024
202003051000 ,강동구,36,0.028
202003051000 ,서초구,25,0.029
202003051000 ,송파구,32,0.022
202003051000 ,강남구,29,0.028
202003050900 ,중구,35,0.025
202003050900 ,용산구,29,0.025
202003050900 ,종로구,27,0.021
202003050900 ,마포구,32,0.016
202003050900 ,서대문구,26,0.026
202003050900 ,은평구,28,0.029
202003050900 ,광진구,28,0.022
202003050900 ,도봉구,29,0.034
202003050900 ,성북구,29,0.027
202003050900 ,동대문구,23,0.028
202003050900 ,성동구,30,0.027
202003050900 ,강북구,34,0.025
202003050900 ,노원구,34,0.026
202003050900 ,중랑구,30,0.021
202003050900 ,동작구,31,0.018
202003050900 ,강서구,24,0.026
202003050900 ,관악구,22,0.021
202003050900 ,금천구,30,0.02
202003050900 ,영등포구,25,0.024
202003050900 ,양천구,26,0.022
202003050900 ,구로구,26,0.027
202003050900 ,서초구,26,0.027
202003050900 ,강동구,35,0.019
202003050900 ,송파구,31,0.018
202003050900 ,강남구,30,0.026
202003050800 ,종로구,31,0.018
202003050800 ,중구,33,0.025
202003050800 ,용산구,31,0.025
202003050800 ,마포구,29,0.013
202003050800 ,서대문구,28,0.028
202003050800 ,은평구,28,0.029
202003050800 ,성동구,30,0.023
202003050800 ,중랑구,32,0.014
202003050800 ,동대문구,25,0.023
202003050800 ,노원구,39,0.013
202003050800 ,성북구,30,0.024
202003050800 ,광진구,29,0.016
202003050800 ,강북구,37,0.019
202003050800 ,도봉구,28,0.032
202003050800 ,강서구,26,0.02
202003050800 ,양천구,30,0.016
202003050800 ,동작구,34,0.018
202003050800 ,영등포구,26,0.015
202003050800 ,금천구,31,0.02
202003050800 ,구로구,24,0.025
202003050800 ,관악구,24,0.021
202003050800 ,서초구,25,0.022
202003050800 ,송파구,33,0.015
202003050800 ,강남구,30,0.028
202003050800 ,강동구,38,0.012
202003050700 ,종로구,33,0.02
202003050700 ,중구,36,0.028
202003050700 ,용산구,34,0.026
202003050700 ,마포구,31,0.012
202003050700 ,서대문구,27,0.025
202003050700 ,은평구,31,0.03
202003050700 ,광진구,30,0.021
202003050700 ,중랑구,33,0.018
202003050700 ,성북구,30,0.022
202003050700 ,동대문구,28,0.028
202003050700 ,성동구,31,0.031
202003050700 ,도봉구,28,0.035
202003050700 ,강북구,38,0.021
202003050700 ,노원구,41,0.021
202003050700 ,동작구,36,0.021
202003050700 ,강서구,28,0.025
202003050700 ,금천구,33,0.024
202003050700 ,영등포구,30,0.019
202003050700 ,양천구,33,0.018
202003050700 ,구로구,27,0.029
202003050700 ,관악구,28,0.026
202003050700 ,서초구,26,0.027
202003050700 ,강동구,42,0.02
202003050700 ,강남구,28,0.03
202003050700 ,송파구,35,0.02
202003050600 ,중구,36,0.03
202003050600 ,종로구,33,0.023
202003050600 ,용산구,32,0.03
202003050600 ,은평구,31,0.034
202003050600 ,마포구,30,0.022
202003050600 ,서대문구,32,0.03
202003050600 ,강북구,38,0.024
202003050600 ,광진구,28,0.028
202003050600 ,노원구,37,0.026
202003050600 ,도봉구,32,0.037
202003050600 ,중랑구,32,0.025
202003050600 ,성동구,31,0.035
202003050600 ,성북구,33,0.031
202003050600 ,동대문구,26,0.031
202003050600 ,구로구,30,0.034
202003050600 ,관악구,28,0.028
202003050600 ,동작구,37,0.025
202003050600 ,영등포구,29,0.028
202003050600 ,강서구,30,0.029
202003050600 ,금천구,32,0.025
202003050600 ,양천구,35,0.023
202003050600 ,강남구,31,0.033
202003050600 ,강동구,39,0.025
202003050600 ,서초구,26,0.034
202003050600 ,송파구,33,0.026
202003050500 ,종로구,36,0.024
202003050500 ,중구,39,0.031
202003050500 ,용산구,32,0.036
202003050500 ,마포구,31,0.029
202003050500 ,서대문구,33,0.033
202003050500 ,은평구,31,0.036
202003050500 ,중랑구,34,0.029
202003050500 ,노원구,39,0.028
202003050500 ,강북구,39,0.028
202003050500 ,동대문구,27,0.032
202003050500 ,도봉구,28,0.037
202003050500 ,성북구,31,0.034
202003050500 ,성동구,32,0.037
202003050500 ,광진구,27,0.03
202003050500 ,관악구,31,0.03
202003050500 ,영등포구,32,0.032
202003050500 ,양천구,38,0.023
202003050500 ,강서구,31,0.033
202003050500 ,동작구,38,0.026
202003050500 ,금천구,35,0.031
202003050500 ,구로구,30,0.038
202003050500 ,서초구,26,0.041
202003050500 ,송파구,34,0.032
202003050500 ,강남구,32,0.038
202003050500 ,강동구,40,0.031
202003050400 ,중구,39,0.033
202003050400 ,종로구,35,0.025
202003050400 ,용산구,36,0.037
202003050400 ,마포구,31,0.03
202003050400 ,서대문구,28,0.035
202003050400 ,은평구,31,0.035
202003050400 ,광진구,29,0.031
202003050400 ,동대문구,28,0.033
202003050400 ,도봉구,32,0.038
202003050400 ,성동구,34,0.036
202003050400 ,성북구,31,0.037
202003050400 ,중랑구,33,0.029
202003050400 ,노원구,39,0.03
202003050400 ,강북구,40,0.029
202003050400 ,금천구,36,0.033
202003050400 ,구로구,30,0.04
202003050400 ,영등포구,32,0.033
202003050400 ,양천구,37,0.026
202003050400 ,동작구,38,0.028
202003050400 ,강서구,33,0.033
202003050400 ,관악구,30,0.03
202003050400 ,강남구,33,0.038
202003050400 ,송파구,35,0.032
202003050400 ,강동구,42,0.033
202003050400 ,서초구,27,0.043
202003050300 ,종로구,37,0.025
202003050300 ,중구,41,0.033
202003050300 ,용산구,36,0.037
202003050300 ,서대문구,32,0.035
202003050300 ,마포구,33,0.028
202003050300 ,은평구,34,0.036
202003050300 ,광진구,34,0.031
202003050300 ,노원구,42,0.031
202003050300 ,강북구,43,0.029
202003050300 ,중랑구,33,0.03
202003050300 ,동대문구,31,0.034
202003050300 ,성북구,29,0.038
202003050300 ,도봉구,31,0.039
202003050300 ,성동구,38,0.037
202003050300 ,동작구,42,0.028
202003050300 ,관악구,31,0.031
202003050300 ,강서구,33,0.035
202003050300 ,금천구,40,0.033
202003050300 ,구로구,30,0.041
202003050300 ,영등포구,36,0.032
202003050300 ,양천구,38,0.027
202003050300 ,강남구,33,0.037
202003050300 ,서초구,32,0.04
202003050300 ,강동구,44,0.034
202003050300 ,송파구,39,0.031
202003050200 ,용산구,36,0.035
202003050200 ,중구,42,0.031
202003050200 ,종로구,38,0.025
202003050200 ,서대문구,36,0.033
202003050200 ,마포구,33,0.028
202003050200 ,은평구,35,0.037
202003050200 ,동대문구,31,0.033
202003050200 ,중랑구,35,0.029
202003050200 ,노원구,42,0.031
202003050200 ,도봉구,37,0.04
202003050200 ,성동구,36,0.035
202003050200 ,광진구,25,0.029
202003050200 ,강북구,41,0.029
202003050200 ,성북구,33,0.037
202003050200 ,구로구,31,0.041
202003050200 ,강서구,34,0.034
202003050200 ,동작구,41,0.028
202003050200 ,금천구,38,0.033
202003050200 ,관악구,31,0.031
202003050200 ,영등포구,34,0.032
202003050200 ,양천구,38,0.028
202003050200 ,서초구,35,0.039
202003050200 ,강동구,44,0.033
202003050200 ,송파구,36,0.033
202003050200 ,강남구,35,0.038
202003050100 ,종로구,39,0.024
202003050100 ,용산구,38,0.035
202003050100 ,중구,42,0.032
202003050100 ,서대문구,36,0.031
202003050100 ,마포구,31,0.028
202003050100 ,은평구,32,0.036
202003050100 ,노원구,41,0.031
202003050100 ,강북구,41,0.03
202003050100 ,성동구,37,0.036
202003050100 ,도봉구,33,0.04
202003050100 ,동대문구,32,0.031
202003050100 ,중랑구,36,0.028
202003050100 ,광진구,38,0.03
202003050100 ,성북구,31,0.034
202003050100 ,양천구,39,0.027
202003050100 ,강서구,33,0.033
202003050100 ,금천구,39,0.029
202003050100 ,관악구,32,0.031
202003050100 ,동작구,39,0.028
202003050100 ,구로구,33,0.041
202003050100 ,영등포구,36,0.032
202003050100 ,강남구,35,0.037
202003050100 ,서초구,37,0.04
202003050100 ,강동구,44,0.033
202003050100 ,송파구,34,0.031
202003050000 ,중구,42,0.032
202003050000 ,종로구,38,0.024
202003050000 ,용산구,37,0.034
202003050000 ,은평구,33,0.037
202003050000 ,마포구,33,0.028
202003050000 ,서대문구,32,0.031
202003050000 ,중랑구,34,0.029
202003050000 ,성북구,31,0.036
202003050000 ,강북구,39,0.031
202003050000 ,성동구,36,0.039
202003050000 ,광진구,34,0.032
202003050000 ,노원구,41,0.032
202003050000 ,동대문구,32,0.033
202003050000 ,도봉구,31,0.041
202003050000 ,금천구,38,0.03
202003050000 ,양천구,39,0.028
202003050000 ,강서구,34,0.035
202003050000 ,동작구,41,0.029
202003050000 ,영등포구,35,0.033
202003050000 ,관악구,32,0.033
202003050000 ,구로구,34,0.042
202003050000 ,송파구,36,0.033
202003050000 ,강남구,36,0.039
202003050000 ,서초구,34,0.042
202003050000 ,강동구,42,0.034
202003042300 ,종로구,39,0.027
202003042300 ,중구,44,0.037
202003042300 ,용산구,39,0.039
202003042300 ,은평구,31,0.041
202003042300 ,서대문구,34,0.036
202003042300 ,마포구,36,0.031
202003042300 ,도봉구,30,0.043
202003042300 ,성북구,33,0.04
202003042300 ,강북구,39,0.032
202003042300 ,중랑구,37,0.031
202003042300 ,노원구,44,0.034
202003042300 ,성동구,38,0.041
202003042300 ,광진구,30,0.035
202003042300 ,동대문구,32,0.036
202003042300 ,영등포구,37,0.034
202003042300 ,금천구,40,0.033
202003042300 ,강서구,37,0.037
202003042300 ,동작구,45,0.031
202003042300 ,구로구,32,0.044
202003042300 ,양천구,40,0.03
202003042300 ,관악구,35,0.035
202003042300 ,송파구,39,0.034
202003042300 ,서초구,35,0.045
202003042300 ,강동구,46,0.037
202003042300 ,강남구,36,0.042
202003042200 ,종로구,38,0.029
202003042200 ,용산구,37,0.04
202003042200 ,중구,41,0.037
202003042200 ,은평구,34,0.042
202003042200 ,서대문구,37,0.038
202003042200 ,마포구,32,0.032
202003042200 ,노원구,42,0.035
202003042200 ,성북구,32,0.042
202003042200 ,중랑구,36,0.035
